Transaction_date,Product,Price,Payment_Type,Name,City,Account_Created,Last_Login,Latitude,Longitude,Description
1/10/09 7:37,Product1,1200,Visa,Peter,Shankill,797,2/13/09 13:32,53.2261111,-6.1244444,life insurance
1/20/09 5:53,Product1,1200,Diners,Ashlee,Oxford,798,2/13/09 14:15,51.75,-1.25,rent
1/6/09 10:34,Product1,1200,Mastercard,Anja,New York                    ,799,2/13/09 14:41,40.71417,-74.00639,leasing
1/23/09 5:14,Product1,1200,Visa,Ellen Walton ,Melbourne,800,2/13/09 15:28,-37.8166667,144.9666667,leasing
1/14/09 16:02,Product1,1200,Mastercard,Jessica,Woodland Hills              ,801,2/13/09 16:45,34.16833,-118.605,leasing
1/14/09 18:05,Product1,1200,Visa,Wouter and Andrea,Anchorage                   ,802,2/13/09 17:22,61.21806,-149.90028,life insurance
1/8/09 20:52,Product1,1200,Visa,Pam and Rob,Yorba Linda                 ,803,2/13/09 19:32,33.88861,-117.81222,rent
1/7/09 13:57,Product1,1200,Visa,Elsa,Waiwera,804,2/13/09 19:54,-36.55,174.7166667,leasing
1/25/09 10:34,Product1,1200,Amex,kathleen kane,Jamaica Plain               ,805,2/13/09 20:20,42.30972,-71.12083,leasing
1/28/09 4:35,Product1,1200,Diners,Selene,Oslo,806,2/13/09 23:15,59.9166667,10.75,leasing
1/19/09 3:25,Product1,1200,Visa,Christy,Setagaya,807,2/14/09 1:03,35.6333333,139.65,life insurance
1/18/09 0:41,Product2,3600,Visa,Hanna Agla,Donauworth,808,2/14/09 1:11,48.7,10.8,rent
1/27/09 2:38,Product1,1200,Visa,Elyse,Bandon,809,2/14/09 3:36,51.7469444,-8.7425,leasing
1/16/09 6:04,Product1,1200,Mastercard,Alexis,Ehingen an der Donau,810,2/14/09 5:05,48.2833333,9.7333333,leasing
1/5/09 5:30,Product1,1200,Visa,M George,Paris,811,2/14/09 5:34,48.8666667,2.3333333,leasing
1/9/09 14:55,Product1,1200,Visa,John,Banbury,812,2/14/09 7:27,52.05,-1.3333333,life insurance
1/29/09 10:07,Product1,1200,Visa,cheryl,Beverly Hills               ,813,2/14/09 10:01,34.07361,-118.39944,rent
1/27/09 3:55,Product1,1200,Amex,R,Danderyd,814,2/14/09 10:37,59.4166667,18.0166667,leasing
1/25/09 12:35,Product2,3600,Visa,Charlene ,Sebastopol                  ,815,2/14/09 10:40,38.40222,-122.82278,leasing
1/3/09 16:56,Product1,1200,Visa,Cindy,Glendora                    ,816,2/14/09 11:23,34.13611,-117.86444,leasing
1/12/09 12:04,Product1,1200,Visa,Ed,Nacka,817,2/14/09 12:32,59.3,18.1666667,life insurance
1/27/09 3:19,Product1,1200,Mastercard,Astrid,Canterbury,818,2/14/09 13:35,51.2666667,1.0833333,rent
1/24/09 9:30,Product1,1200,Visa,Nicole,Neuchatel,819,2/14/09 13:45,47,6.9666667,leasing
1/25/09 18:33,Product1,1200,Visa,Maria Macarena,Billings                    ,820,2/14/09 16:27,45.78333,-108.5,leasing
1/15/09 11:43,Product1,1200,Visa,Maggie,Libertyville                ,821,2/14/09 17:43,42.28306,-87.95306,leasing
1/23/09 16:30,Product2,3600,Amex,Christophe,Temecula                    ,822,2/14/09 19:11,33.49361,-117.1475,life insurance
1/5/09 12:57,Product1,1200,Diners,Manoj,Boise                       ,823,2/14/09 19:19,43.61361,-116.2025,rent
1/29/09 16:52,Product1,1200,Visa,Brenda,Rock Hill                   ,824,2/14/09 19:34,34.92472,-81.02528,leasing
1/10/09 0:04,Product1,1200,Mastercard,Lizelle ,Mililani                    ,825,2/14/09 19:34,21.42556,-157.96083,leasing
1/3/09 14:17,Product2,3600,Visa,Kees en Valesca,Scamander,826,2/14/09 20:11,-41.465,148.2572222,leasing
1/15/09 9:00,Product1,1200,Visa,Cormac,Freeport City,827,2/14/09 20:36,26.5333333,-78.7,life insurance
1/24/09 20:58,Product1,1200,Visa,jacqueline,North Vancouver,828,2/14/09 22:12,49.3166667,-123.0666667,rent
1/10/09 11:53,Product1,1200,Visa,Martin,Ludwigsburg,829,2/15/09 1:42,48.9,9.1833333,leasing
1/4/09 17:34,Product1,1200,Mastercard,Dean,Rockingham,830,2/15/09 2:14,-32.2833333,115.7166667,leasing
1/28/09 0:22,Product1,1200,Visa,VERBENA,Basel,831,2/15/09 3:20,47.5666667,7.6,leasing
1/17/09 1:49,Product1,1200,Mastercard,Angel Marie,Den Haag,832,2/15/09 5:19,52.0833333,4.3,life insurance
1/25/09 17:48,Product1,1200,Visa,olla,Westminster                 ,833,2/15/09 8:08,39.83667,-105.03667,rent
1/22/09 5:39,Product2,3600,Visa,Eman,Penclawdd,834,2/15/09 8:34,51.6333333,-4.1,leasing
1/19/09 15:40,Product2,3600,Visa,Julia,Ede,835,2/15/09 10:33,52.0333333,5.6666667,leasing
1/21/09 23:52,Product1,1200,Visa,Sarah,Plan-les-Ouattes,836,2/15/09 11:16,46.1666667,6.1166667,leasing
1/19/09 13:15,Product1,1200,Visa,Esther,Stocksund,837,2/15/09 11:39,59.3833333,18.0666667,life insurance
1/16/09 7:35,Product1,1200,Diners,amy,Stuttgart,838,2/15/09 12:00,48.7666667,9.1833333,rent
1/22/09 9:48,Product2,3600,Mastercard,Jyoti,Tunbridge Wells,839,2/15/09 13:36,51.1333333,0.2833333,leasing
1/18/09 12:05,Product2,3600,Visa,Keri,Issaquah                    ,840,2/15/09 13:40,47.53028,-122.03139,leasing
1/4/09 10:44,Product1,1200,Diners,Paul,Burnaby,841,2/15/09 13:46,49.25,-122.95,leasing
1/20/09 14:55,Product1,1200,Mastercard,Attie,Cypress                     ,842,2/15/09 15:23,33.81694,-118.03639,life insurance
1/2/09 18:41,Product1,1200,Visa,odile,Lititz                      ,843,2/15/09 15:47,40.15722,-76.30722,rent
1/2/09 7:03,Product1,1200,Visa,gail ,London,844,2/15/09 16:04,51.52721,0.14559,leasing
1/21/09 7:19,Product1,1200,Visa,Niki,Chadds Ford                 ,845,2/15/09 16:06,39.87167,-75.59167,leasing
1/11/09 17:52,Product2,3600,Visa,Danny,St Thomas                   ,846,2/15/09 18:08,18.35917,-64.92111,leasing
1/16/09 17:56,Product1,1200,Mastercard,Sarah,Coppell                     ,847,2/15/09 20:13,32.95444,-97.01472,life insurance
1/9/09 20:00,Product1,1200,Visa,Beckie ,Ladera Ranch                ,848,2/15/09 23:10,33.57056,-117.63861,rent
1/13/09 2:47,Product1,1200,Visa,Maryse,Rathfarnham,849,2/16/09 0:09,53.3005556,-6.2827778,leasing
1/19/09 4:23,Product2,3600,Mastercard,don,Cagliari,850,2/16/09 0:22,39.2166667,9.1166667,leasing
1/13/09 12:51,Product1,1200,Visa,Majken,Charlottenlund,851,2/16/09 1:05,55.75,12.5833333,leasing
1/29/09 7:40,Product1,1200,Amex,Karen and Andrew,Munchen,852,2/16/09 2:39,49.55,11.5833333,life insurance
1/21/09 4:34,Product1,1200,Visa,Katerina,Firenze,853,2/16/09 3:45,43.7666667,11.25,rent
1/7/09 13:28,Product1,1200,Mastercard,Mary,Baile Atha Bui,854,2/16/09 3:51,53.6186111,-6.9205556,leasing
1/26/09 16:47,Product1,1200,Visa,Oscar,Chamonix-Mont-Blanc,855,2/16/09 5:01,45.9166667,6.8666667,leasing
1/29/09 1:01,Product1,1200,Diners,Suejean,Gingins,856,2/16/09 5:09,46.4,6.1833333,leasing
1/25/09 12:55,Product1,1200,Amex,ann,Boca Raton                  ,857,2/16/09 6:54,26.35833,-80.08333,life insurance
1/24/09 13:35,Product1,1200,Visa,Renee,Chaska                      ,858,2/16/09 9:00,44.78944,-93.60194,rent
1/28/09 13:30,Product1,1200,Visa,Catherine,Hghlnds Ranch               ,859,2/16/09 9:13,39.61333,-105.01611,leasing
1/20/09 19:08,Product1,1200,Amex,Rhonda,Atlanta                     ,860,2/16/09 10:08,33.74889,-84.38806,leasing
1/29/09 17:13,Product1,1200,Amex,alix,Tenafly                     ,861,2/16/09 10:19,40.92528,-73.96333,leasing
1/2/09 5:33,Product1,1200,Visa,Mike,Aberdeen,862,2/16/09 11:12,57.1333333,-2.1,life insurance
1/31/09 11:03,Product1,1200,Visa,Diane,Djurgarden,863,2/16/09 12:08,59.3166667,18.1166667,rent
1/13/09 9:16,Product1,1200,Visa,Sigrun,Nashville                   ,864,2/16/09 12:33,36.16583,-86.78444,leasing
1/19/09 12:38,Product1,1200,Visa,Dania,Munich,865,2/16/09 12:46,48.15,11.5833333,leasing
1/18/09 12:14,Product2,3600,Mastercard,Kelsi,Utrecht,866,2/16/09 12:49,52.0833333,5.1333333,leasing
1/22/09 10:59,Product1,1200,Visa,Maria,Boyceville                  ,867,2/16/09 14:50,45.04361,-92.04083,life insurance
1/14/09 7:30,Product1,1200,Visa,Bent Erik,Basauri,868,2/16/09 15:04,43.0166667,-2.4,rent
1/19/09 1:52,Product1,1200,Amex,Kirsten,Melbourne,869,2/17/09 1:20,-37.8166667,144.9666667,leasing
1/8/09 23:00,Product1,1200,Visa,Dickson,Kemerburgaz,870,2/17/09 1:29,41.1594444,28.9127778,leasing
1/25/09 7:29,Product1,1200,Diners,Howard,Worcester,871,2/17/09 3:00,52.2,-2.2,leasing
1/17/09 15:19,Product1,1200,Visa,Dana,Thurles,872,2/17/09 3:26,52.6819444,-7.8022222,life insurance
1/23/09 12:23,Product1,1200,Mastercard,Nola,Den Haag,873,2/17/09 3:35,52.0833333,4.3,rent
1/24/09 8:45,Product1,1200,Visa,Elizabeth,Cos Cob                     ,874,2/17/09 3:40,41.03333,-73.6,leasing
1/27/09 3:45,Product2,3600,Visa,minjeong,Bern,875,2/17/09 3:44,46.9166667,7.4666667,leasing
1/29/09 23:48,Product1,1200,Visa,Matt,Leicester,876,2/17/09 5:47,52.6333333,-1.1333333,leasing
1/3/09 18:43,Product1,1200,Visa,Vanessa,Cornwall,877,2/17/09 6:17,45.0166667,-74.7333333,Cinema
1/24/09 17:18,Product2,3600,Visa,Charlotte,Sterling                    ,878,2/17/09 6:26,39.00611,-77.42889,Shopping Mall
1/2/09 15:13,Product1,1200,Visa,Rowena,Cork,879,2/17/09 6:38,51.8986111,-8.4958333,Restaurant
1/8/09 10:44,Product1,1200,Visa,Catherine,Mount Forest,880,2/17/09 6:39,43.9666667,-80.7333333,Cinema
1/29/09 8:13,Product1,1200,Mastercard,Sarah,Ridgefield                  ,881,2/17/09 7:55,41.28139,-73.49861,Sports
1/24/09 10:26,Product1,1200,Visa,sorcha,Porto Alegre,882,2/17/09 8:05,-30.0333333,-51.2,car insurace
1/24/09 12:56,Product1,1200,Visa,sorcha,Cartierville,883,2/17/09 9:19,45.5333333,-73.7166667,home insurance
1/7/09 13:38,Product1,1200,Mastercard,Mary,Stuttgart,884,2/17/09 9:32,48.7666667,9.1833333,Cinema
1/23/09 15:38,Product1,1200,Visa,Ronja,Manhattan                   ,885,2/17/09 10:58,40.71417,-74.00639,Shopping Mall
1/26/09 14:43,Product1,1200,Visa,Nicola ,Sneem,886,2/17/09 11:07,51.8333333,-9.9,Restaurant
1/17/09 20:33,Product1,1200,Amex,BURCAK,Alpharetta                  ,887,2/17/09 12:31,34.07528,-84.29417,Cinema
1/5/09 9:15,Product1,1200,Visa,isabelle,Sainte-Therese-de-Blainville,888,2/17/09 12:34,45.6333333,-73.85,Cinema
1/20/09 8:16,Product1,1200,Mastercard,christy,Germantown                  ,889,2/17/09 13:01,35.08667,-89.81,Shopping Mall
1/29/09 12:46,Product1,1200,Visa,Lilly,Castleknock,890,2/17/09 14:06,53.3786111,-6.3922222,Restaurant
1/15/09 18:12,Product1,1200,Diners,Mandy,Hono                        ,891,2/17/09 14:17,21.30694,-157.85833,Cinema
1/23/09 13:55,Product1,1200,Mastercard,Elena,New Rochelle                ,892,2/17/09 15:16,40.91139,-73.78278,Sports
1/26/09 10:26,Product1,1200,Visa,Lolarae,Calgary,893,2/17/09 15:17,51.0833333,-114.0833333,car insurace
1/12/09 11:48,Product1,1200,Mastercard,Lisa,South Waterford             ,894,2/17/09 15:29,44.1786,-70.7164,home insurance
1/29/09 15:20,Product1,1200,Mastercard,Nita and Trebor,Washington Township         ,895,2/17/09 16:29,39.75889,-84.19167,Cinema
1/28/09 7:26,Product1,1200,Visa,Jenevieve,Guelph,896,2/17/09 18:08,43.55,-80.25,Shopping Mall
1/14/09 0:03,Product2,3600,Mastercard,Piret,Bunbury,897,2/17/09 19:31,-33.3333333,115.6333333,Restaurant
1/13/09 1:55,Product1,1200,Mastercard,Damian,Mettlach,898,2/17/09 20:45,49.5,6.6,Cinema
1/12/09 23:21,Product1,1200,Mastercard,Lusell,Oberwil,899,2/17/09 22:57,47.5166667,7.55,Cinema
1/22/09 2:16,Product1,1200,Visa,Costanza,Beykoz,900,2/18/09 0:27,41.1438889,29.0905556,Shopping Mall
1/29/09 12:53,Product1,1200,Visa,Vanessa,Arc-et-Senans,901,2/18/09 1:03,47.0333333,5.7666667,Restaurant
1/28/09 11:36,Product1,1200,Diners,Evelyn,Grossbodungen,902,2/18/09 2:04,51.4666667,10.5,Cinema
1/19/09 6:50,Product1,1200,Amex,Nicola,Bruxelles,903,2/18/09 2:30,50.8333333,4.3333333,Sports
1/30/09 5:20,Product1,1200,Visa,Simone,Kilcornan,904,2/18/09 7:23,52.6166667,-8.8833333,car insurace
1/19/09 14:06,Product1,1200,Mastercard,Elisabeth,Wilmington                  ,905,2/18/09 8:18,34.22556,-77.945,home insurance
1/8/09 9:43,Product1,1200,Visa,Kasey,Aix-en-Provence,906,2/18/09 8:38,43.5333333,5.4333333,Cinema
1/23/09 9:09,Product2,3600,Amex,Olympe,Lidingo,907,2/18/09 8:45,59.3666667,18.1333333,Shopping Mall
1/20/09 8:58,Product1,1200,Visa,James,Edmonton,908,2/18/09 9:42,53.55,-113.5,Restaurant
1/2/09 13:35,Product1,1200,Visa,Alyssa,Antibes,909,2/18/09 10:28,43.5833333,7.1166667,Cinema
1/9/09 15:03,Product1,1200,Visa,Reto,Seattle                     ,910,2/18/09 15:51,47.60639,-122.33083,Cinema
1/23/09 7:04,Product1,1200,Amex,Joelle,Rowayton                    ,911,2/18/09 16:55,41.1175,-73.40833,Shopping Mall
1/17/09 10:14,Product1,1200,Mastercard,Nicole,Simcoe,912,2/18/09 18:49,42.8333333,-80.3,Restaurant
1/19/09 16:16,Product1,1200,Mastercard,Alexandria,Lebanon                     ,913,2/18/09 19:38,40.34083,-76.41167,Cinema
1/20/09 13:54,Product1,1200,Mastercard,Elisabeth,Birkdale,914,2/18/09 23:07,-27.4833333,153.2166667,Sports
1/23/09 21:35,Product1,1200,Visa,Ann,Brisbane,915,2/18/09 23:12,-27.5,153.0166667,car insurace
1/21/09 23:41,Product1,1200,Visa,Olga,Strasbourg,916,2/19/09 0:09,48.5833333,7.75,home insurance
1/21/09 4:11,Product1,1200,Visa,Courtney,Suchdol,917,2/19/09 0:55,50.1333333,14.3833333,Cinema
1/10/09 3:43,Product1,1200,Visa,stacy,Stuttgart,918,2/19/09 3:11,48.7666667,9.1833333,Shopping Mall
1/15/09 18:08,Product2,3600,Amex,Monica,Villanova                   ,919,2/19/09 3:19,40.03722,-75.34944,Restaurant
1/20/09 14:48,Product2,3600,Visa,Michael,Norrkoping,920,2/19/09 5:22,58.6,16.1833333,Cinema
1/21/09 11:56,Product1,1200,Visa,Katrin,Zumikon,921,2/19/09 7:05,47.3333333,8.6166667,Cinema
1/30/09 6:18,Product2,3600,Mastercard,Louise,Balgach,922,2/19/09 7:10,47.4166667,9.6,Shopping Mall
1/12/09 17:28,Product1,1200,Amex,Alfredo A,Las Vegas                   ,923,2/19/09 8:09,36.175,-115.13639,Restaurant
1/29/09 8:27,Product2,3600,Visa,Kerry,Prague,924,2/19/09 8:41,50.0833333,14.4666667,Cinema
1/24/09 12:43,Product1,1200,Visa,Saeko ,Warwick                     ,925,2/19/09 10:28,41.25639,-74.36028,Sports
1/7/09 10:49,Product2,3600,Visa,VIOLETA,Silver Spring               ,926,2/19/09 10:43,38.99056,-77.02639,car insurace
1/11/09 17:06,Product1,1200,Visa,Antje,Sacramento                  ,927,2/19/09 12:05,38.58167,-121.49333,home insurance
1/30/09 6:17,Product1,1200,Visa,janet,Blarney,928,2/19/09 12:48,51.9333333,-8.5666667,Cinema
1/7/09 10:52,Product1,1200,Visa,claire ,Ballyneety,929,2/19/09 14:32,52.5961111,-8.5469444,Shopping Mall
1/27/09 6:20,Product1,1200,Mastercard,Nathalie,Haymarket                   ,930,2/19/09 16:52,38.81194,-77.63667,Restaurant
1/21/09 20:02,Product1,1200,Mastercard,Daria,George Town,931,2/19/09 19:19,19.3,-81.3833333,Cinema
1/4/09 16:23,Product1,1200,Visa,Judith L.,Scottsdale                  ,932,2/19/09 19:35,33.50917,-111.89833,Cinema
1/6/09 12:26,Product1,1200,Visa,Audinet,Cambridge                   ,933,2/19/09 19:44,42.375,-71.10611,Shopping Mall
1/11/09 4:34,Product1,1200,Visa,William,Chalfont Saint Peter,934,2/19/09 21:38,51.6,-0.55,Restaurant
1/17/09 6:39,Product1,1200,Diners,Tatjana and Martin,Birmingham,935,2/19/09 23:30,52.4666667,-1.9166667,Cinema
1/4/09 3:41,Product1,1200,Mastercard,Scott,Den Haag,936,2/20/09 0:24,52.0833333,4.3,Sports
1/12/09 5:50,Product3,7500,Mastercard,Brona,Den Haag,937,2/20/09 0:24,52.0833333,4.3,car insurace
1/3/09 13:43,Product1,1200,Mastercard,Andree,Newmarket,938,2/20/09 3:18,52.2166667,-9,home insurance
1/11/09 6:51,Product1,1200,Visa,Aziz,Irpin',939,2/20/09 3:46,50.5166667,30.25,Cinema
1/17/09 6:23,Product1,1200,Visa,Fernando,Grosseto,940,2/20/09 6:39,42.7666667,11.1333333,Shopping Mall
1/26/09 18:38,Product1,1200,Visa,Jo,Pembroke Pines              ,941,2/20/09 8:09,26.01083,-80.14972,Restaurant
1/31/09 13:26,Product1,1200,Visa,Joern,Waterford,942,2/20/09 8:27,42.9333333,-80.2833333,Cinema
1/21/09 2:20,Product2,3600,Visa,Melissa,Carouge,943,2/20/09 8:38,46.1833333,6.1333333,Cinema
1/18/09 13:25,Product1,1200,Visa,Melissa,Chester                     ,944,2/20/09 10:08,41.40306,-72.45139,Shopping Mall
1/18/09 18:57,Product1,1200,Mastercard,isabela,Reston                      ,945,2/20/09 11:34,38.96861,-77.34139,Restaurant
1/31/09 1:59,Product1,1200,Visa,Nacole,Milan,946,2/20/09 11:41,45.4666667,9.2,Cinema
1/25/09 16:08,Product1,1200,Diners,Jennifer,Vancouver,947,2/20/09 12:47,49.25,-123.1333333,Sports
1/16/09 19:13,Product1,1200,Diners,Mary,Alpharetta                  ,948,2/20/09 13:54,34.07528,-84.29417,car insurace
1/31/09 15:25,Product1,1200,Visa,Lisa,Ringgold                    ,949,2/20/09 15:53,34.91583,-85.10917,home insurance
1/9/09 8:57,Product1,1200,Diners,Debora ,Wall                        ,950,2/20/09 16:45,40.1478,-74.2133,Cinema
1/4/09 22:18,Product2,3600,Mastercard,Karoline ,Powell River,951,2/20/09 21:45,49.8833333,-124.55,Shopping Mall
1/10/09 15:18,Product2,3600,Mastercard,Jo ,Huntington Beach            ,952,2/20/09 22:24,33.66028,-117.99833,Restaurant
1/16/09 19:47,Product1,1200,Amex,Kristen,Los Gatos                   ,953,2/20/09 23:09,37.22667,-121.97361,Cinema
1/25/09 8:16,Product2,3600,Visa,Astrid,Oslo,954,2/20/09 23:22,59.9166667,10.75,Cinema
1/25/09 8:48,Product1,1200,Mastercard,Malinda,Oxford,955,2/21/09 1:36,51.75,-1.25,Shopping Mall
1/17/09 9:12,Product1,1200,Amex,Sylvia,Alexandria                  ,956,2/21/09 4:50,38.80472,-77.04722,Restaurant
1/24/09 1:22,Product1,1200,Visa,Jupiterlina Elika,Rome,957,2/21/09 6:04,41.9,12.4833333,Cinema
1/27/09 15:09,Product1,1200,Visa,Aniko,Random Lake                 ,958,2/21/09 7:37,43.55222,-87.96167,Sports
1/25/09 21:49,Product1,1200,Mastercard,Petra,San Francisco               ,959,2/21/09 9:26,37.775,-122.41833,car insurace
1/24/09 8:51,Product1,1200,Mastercard,Heather,Baluan,960,2/21/09 10:08,6.1036111,125.2163889,home insurance
1/6/09 14:08,Product1,1200,Mastercard,Kim,Brussels,961,2/21/09 10:49,50.8333333,4.3333333,Cinema
1/17/09 14:06,Product1,1200,Amex,Ruby,Bedford Corners             ,962,2/21/09 13:03,41.20417,-73.7275,Shopping Mall
1/21/09 12:38,Product1,1200,Visa,Novy ,Istanbul,963,2/21/09 13:55,41.0186111,28.9647222,Restaurant
1/30/09 23:49,Product2,3600,Visa,Stephanie,Hilversum,964,2/21/09 14:05,52.2333333,5.1833333,Cinema
1/12/09 12:00,Product1,1200,Mastercard,Tammy,Milford                     ,965,2/21/09 18:45,44.94611,-68.64444,Cinema
1/29/09 21:40,Product1,1200,Visa,Alessandra,Vancouver,966,2/21/09 20:32,49.25,-123.1333333,Shopping Mall
1/24/09 13:38,Product1,1200,Mastercard,Cathy,Kidderminster,967,2/22/09 0:00,52.3833333,-2.25,Restaurant
1/25/09 13:50,Product2,3600,Visa,Scott,Lausanne,968,2/22/09 3:33,46.5333333,6.6666667,Cinema
1/12/09 13:41,Product1,1200,Amex,dia,Claygate,969,2/22/09 3:51,51.35,-0.35,Sports
1/5/09 11:44,Product1,1200,Visa,Lauren,Laasby,970,2/22/09 6:15,56.15,9.8166667,car insurace
1/2/09 8:31,Product1,1200,Visa,Line,Budaors,971,2/22/09 7:06,47.45,18.9666667,home insurance
1/31/09 7:13,Product1,1200,Amex,Sean,London,972,2/22/09 7:12,51.52721,0.14559,Cinema
1/20/09 2:17,Product1,1200,Diners,Sarah,Santo Domingo City,973,2/22/09 11:21,18.4666667,-69.9,Shopping Mall
1/25/09 20:15,Product1,1200,Visa,Brian,Croton On Hudson            ,974,2/22/09 11:51,41.2219,-73.887,Restaurant
1/25/09 19:44,Product1,1200,Mastercard,Lesa,Vespasiano,975,2/22/09 14:24,-19.6666667,-43.9166667,Cinema
1/30/09 9:00,Product1,1200,Mastercard,james,Nashville                   ,976,2/22/09 15:58,36.16583,-86.78444,Cinema
1/7/09 19:18,Product1,1200,Mastercard,loudon,Ottawa,977,2/22/09 16:06,45.4166667,-75.7,Shopping Mall
1/4/09 10:18,Product1,1200,Mastercard,Allison,Naples                      ,978,2/22/09 18:36,26.14167,-81.795,Restaurant
1/23/09 14:57,Product1,1200,Mastercard,Surat,Bridgewater                 ,979,2/22/09 18:48,40.5945,-74.6244,Cinema
1/12/09 10:08,Product2,3600,Mastercard,Judy,Washington                  ,980,2/22/09 18:58,38.895,-77.03667,Sports
1/19/09 4:22,Product1,1200,Diners,brian,Hagen,981,2/22/09 22:33,49.5,6.1666667,car insurace
1/21/09 21:37,Product1,1200,Visa,Rachel,Taicheng,982,2/23/09 1:36,22.25,112.7833333,home insurance
1/25/09 4:34,Product1,1200,Mastercard,Hilde,Groningen,983,2/23/09 3:12,53.2166667,6.55,Cinema
1/30/09 1:09,Product1,1200,Mastercard,Tarja,Villars,984,2/23/09 3:56,46.3,7.05,Shopping Mall
1/26/09 15:16,Product1,1200,Visa,Megan,Huntersville                ,985,2/23/09 5:14,35.41056,-80.84306,Restaurant
1/15/09 15:56,Product2,3600,Visa,Charmain,Cartersburg                 ,986,2/23/09 6:24,39.69861,-86.46361,Cinema
1/2/09 20:47,Product1,1200,Visa,Katharina,Flower Mound                ,987,2/23/09 6:56,33.01444,-97.09667,Cinema
1/25/09 9:36,Product1,1200,Visa,Zaneta ,Rochester                   ,988,2/23/09 6:58,42.68056,-83.13389,Shopping Mall
1/20/09 20:09,Product1,1200,Visa,Jeannette,Dubai,989,2/23/09 7:01,25.2522222,55.28,Restaurant
1/8/09 11:14,Product2,3600,Visa,Liz,Langnau,990,2/23/09 7:17,47.2833333,8.5333333,Cinema
1/6/09 20:39,Product2,3600,Mastercard,Christiane,Mission,991,2/23/09 8:55,49.1333333,-122.3,Sports
1/6/09 18:10,Product1,1200,Visa,Cherie,Columbus                    ,992,2/23/09 11:35,39.96111,-82.99889,car insurace
1/11/09 6:46,Product2,3600,Visa,Shiree,Clondalkin,993,2/23/09 11:56,53.3244444,-6.3972222,home insurance
1/19/09 14:26,Product1,1200,Mastercard,Tracey,Harold's Cross,994,2/23/09 12:02,53.3263889,-6.2947222,Cinema
1/31/09 6:14,Product1,1200,Diners,Scott ,Sag Harbor                  ,995,2/23/09 13:36,40.99778,-72.29306,Shopping Mall
1/6/09 9:31,Product1,1200,Visa,Frances,San Diego                   ,996,2/23/09 15:39,32.71528,-117.15639,Restaurant
1/21/09 7:31,Product1,1200,Mastercard,Beatrice,Wilmington                  ,997,2/23/09 16:29,39.74583,-75.54694,Cinema
1/20/09 17:23,Product2,3600,Visa,Jessica,Toronto,998,2/23/09 19:35,43.6666667,-79.4166667,Cinema
1/29/09 12:10,Product1,1200,Amex,Alison,Issaquah                    ,999,2/23/09 21:58,47.61056,-122.19944,Shopping Mall
1/24/09 23:21,Product1,1200,Visa,elaine,Phuket,1000,2/24/09 1:12,7.8833333,98.4,Restaurant
1/28/09 10:37,Product1,1200,Visa,Chevonne,Athina,1001,2/24/09 2:58,37.9833333,23.7333333,Cinema
1/30/09 14:36,Product1,1200,Visa,danielle,Geneve,1002,2/24/09 3:15,46.2,6.1666667,Sports
1/21/09 2:07,Product1,1200,Mastercard,Caroline and Jonathan,Chichester,1003,2/24/09 3:29,50.8333333,-0.7833333,car insurace
1/26/09 6:37,Product1,1200,Visa,manuela,Massagno,1004,2/24/09 5:30,46.0166667,8.95,home insurance
1/4/09 14:27,Product1,1200,Visa,Carole,Cardiff,1005,2/24/09 7:30,51.5,-3.2,Cinema
1/9/09 3:03,Product2,3600,Amex,Ghislaine,Ferney-Voltaire,1006,2/24/09 8:10,46.25,6.1166667,Shopping Mall
1/8/09 19:26,Product2,3600,Visa,Christian,Mableton                    ,1007,2/24/09 8:22,33.81861,-84.5825,Restaurant
1/10/09 16:02,Product1,1200,Visa,Hollie,San Diego                   ,1008,2/24/09 8:32,32.71528,-117.15639,Cinema
1/6/09 6:31,Product1,1200,Visa,mike,La Louviere,1009,2/24/09 8:32,50.4666667,4.1833333,Cinema
1/23/09 13:13,Product1,1200,Mastercard,Malahat,Minneapolis                 ,1010,2/24/09 8:46,44.98,-93.26361,Shopping Mall
1/18/09 17:55,Product1,1200,Amex,Michaela,Mafra,1011,2/24/09 10:09,-26.1180556,-49.8016667,Restaurant
1/5/09 15:15,Product1,1200,Amex,Amy,Ashford,1012,2/24/09 10:35,51.1333333,0.8833333,Cinema
1/2/09 10:32,Product1,1200,Mastercard,Brandi,Edmonton,1013,2/24/09 12:08,53.55,-113.5,Sports
1/25/09 9:27,Product1,1200,Visa,erin,London,1014,2/24/09 13:37,51.52721,0.14559,car insurace
1/5/09 6:12,Product1,1200,Diners,Tracy,Lucca,1015,2/24/09 13:56,43.8333333,10.4833333,home insurance
1/6/09 2:41,Product1,1200,Visa,Polyxene,Perth,1016,2/24/09 16:04,-31.9333333,115.8333333,Cinema
1/27/09 14:42,Product2,3600,Mastercard,Jean,Arlington                   ,1017,2/24/09 16:38,38.89028,-77.08444,Shopping Mall
1/8/09 12:03,Product1,1200,Diners,Andrea,Calgary,1018,2/24/09 17:41,51.0833333,-114.0833333,Restaurant
1/29/09 12:16,Product1,1200,Mastercard,Jessica,Chiefland                   ,1019,2/24/09 18:29,29.47472,-82.86,Cinema
1/19/09 10:47,Product1,1200,Mastercard,David,Stavenger,1020,2/25/09 0:40,58.9666667,5.75,Cinema
1/8/09 2:49,Product2,3600,Mastercard,Caroline,Begnins,1021,2/25/09 1:37,46.4333333,6.25,Shopping Mall
